Latitude,Mean Value
48.967166,6.002165945
48.958183,5.936403691
48.9492,5.902623907
48.940217,5.936308927
48.931234,5.960013357
48.92225,5.915744822
48.913267,5.792195932
48.904284,5.846969697
48.895301,5.905814149
48.886318,5.876939854
48.877335,5.95232529
48.868351,5.794018012
48.859368,5.903708034
48.850385,5.861726126
48.841402,5.843152064
48.832419,5.863469251
48.823436,5.905023217
48.814453,5.909505703
48.805469,5.87769179
48.796486,5.984764775
48.787503,5.923128342
48.77852,5.937358491
48.769537,5.945383071
48.760554,5.953119702
48.75157,5.897130802
48.742587,5.948143077
48.733604,5.948803419
48.724621,6.004712132
48.715638,5.826355409
48.706655,5.857698487
48.697672,5.860725178
48.688688,5.904644437
48.679705,5.952993273
48.670722,5.989744024
48.661739,5.926699806
48.652756,5.980077663
48.643773,5.987969283
48.634789,6.013898363
48.625806,6.075057638
48.616823,6.041949153
48.60784,5.903255657
48.598857,5.876422356
48.589874,5.884602397
48.580891,5.904039976
48.571907,5.843484836
48.562924,5.788585816
48.553941,5.768544245
48.544958,5.783606004
48.535975,5.756650494
48.526992,5.78056214
48.518008,5.806628436
48.509025,5.78358897
48.500042,5.803108371
48.491059,5.839506173
48.482076,5.844045288
48.473093,5.847599522
48.46411,5.828018996
48.455126,5.767974406
48.446143,5.777683783
48.43716,5.772071995
48.428177,5.783125371
48.419194,5.815642929
48.410211,5.862146308
48.401228,5.718637993
48.392244,5.773834197
48.383261,5.753598058
48.374278,5.78878521
48.365295,5.737025427
48.356312,5.76082929
48.347329,5.817309385
48.338345,5.805692633
48.329362,5.82121132
48.320379,5.910641683
48.311396,5.798685146
48.302413,5.746482612
48.29343,5.83967684
48.284447,5.74531264
48.275463,5.820081411
48.26648,5.827530364
48.257497,5.755527593
48.248514,5.829722197
48.239531,5.855992763
48.230548,5.833181237
48.221564,5.908006194
48.212581,5.894440918
48.203598,5.864262115
48.194615,5.846240075
48.185632,5.803608151
48.176649,5.772389813
48.167666,5.774810571
48.158682,5.80207568
48.149699,5.841213121
48.140716,6.031713047
48.131733,5.993757916
48.12275,5.970909748
48.113767,6.03857404
48.104783,6.079812638
48.0958,6.014520202
48.086817,6.080412931
48.077834,6.210353926
48.068851,6.102722885
48.059868,6.140374572
48.050885,6.206491527
48.041901,6.233979802
48.032918,6.29308954
48.023935,6.267268623
48.014952,6.142870151
48.005969,6.17693436
47.996986,6.248508216
47.988002,6.35971686
47.979019,6.304884844
47.970036,6.250952691
47.961053,6.211388967
47.95207,6.179947624
47.943087,6.13474117
47.934104,6.251605591
47.92512,6.160349854
47.916137,6.188218662
47.907154,6.232979329
47.898171,6.280379147
47.889188,6.370059194
47.880205,6.316520261
47.871221,6.326917607
47.862238,6.302303536
47.853255,6.29830639
47.844272,6.287444294
47.835289,6.261397881
47.826306,6.230723897
47.817323,6.214103068
47.808339,6.207585803
47.799356,6.3672189
47.790373,6.417904613
47.78139,6.359119252
47.772407,6.267158528
47.763424,6.309850863
47.754441,6.299883314
47.745457,6.398640117
47.736474,6.507942734
47.727491,6.333036597
47.718508,6.298444976
47.709525,6.269295385
47.700542,6.168538209
47.691558,6.180758889
47.682575,6.189746671
47.673592,6.130278884
47.664609,6.126636682
47.655626,6.105622649
47.646643,6.195743405
47.63766,6.206896552
47.628676,6.171606551
47.619693,6.202866593
47.61071,6.202748796
47.601727,6.232599821
47.592744,6.256661992
47.583761,6.274935039
47.574777,6.272736348
47.565794,6.287111564
47.556811,6.289541209
47.547828,6.247416351
47.538845,6.28962818
47.529862,6.192394193
47.520879,6.202129817
47.511895,6.205598945
47.502912,6.212666463
47.493929,6.257852077
47.484946,6.315074052
47.475963,6.301994885
47.46698,6.372522983
47.457996,6.427725857
47.449013,6.331134021
47.44003,6.364213978
47.431047,6.461428279
47.422064,6.463105107
47.413081,6.429070724
47.404098,6.441006601
47.395114,6.437345425
47.386131,6.561714403
47.377148,6.509386993
47.368165,6.447512669
47.359182,6.529296875
47.350199,6.498228429
47.341215,6.52727652
47.332232,6.51494636
47.323249,6.636999165
47.314266,6.70600588
47.305283,6.604814233
47.2963,6.657106706
47.287317,6.543195517
47.278333,6.51785337
47.26935,6.539675813
47.260367,6.385817563
47.251384,6.371049841
47.242401,6.306743246
47.233418,6.33478677
47.224434,6.479369194
47.215451,6.400259067
47.206468,6.419365391
47.197485,6.491294886
47.188502,6.547031864
47.179519,6.586025627
47.170536,6.502145923
47.161552,6.564716312
47.152569,6.656478405
47.143586,6.597752564
47.134603,6.675002742
47.12562,6.606805088
47.116637,6.62442648
47.107653,6.641665758
47.09867,6.69821584
47.089687,6.852337891
47.080704,6.899458025
47.071721,6.890923213
47.062738,6.938821667
47.053755,6.912765241
47.044771,6.895574622
47.035788,6.861784949
47.026805,6.798905762
47.017822,6.858062368
47.008839,6.959156344
46.999856,6.981108875
46.990873,6.88730998
46.981889,6.849127457
46.972906,6.716603267
46.963923,6.683671171
46.95494,6.709969447
46.945957,6.794891901
46.936974,6.815993701
46.92799,6.797862965
46.919007,6.919742108
46.910024,6.966685237
46.901041,6.938994413
46.892058,6.900490305
46.883075,6.923488735
46.874092,6.8590493
46.865108,6.908076456
46.856125,6.919813933
46.847142,6.807662581
46.838159,6.754424295
46.829176,6.886726438
46.820193,6.956944596
46.811209,6.966002599
46.802226,6.935207955
46.793243,7.005064109
46.78426,6.930075911
46.775277,6.889173333
46.766294,6.862002361
46.757311,6.816607508
46.748327,6.820817287
46.739344,6.823318575
46.730361,6.867163709
46.721378,6.924918618
46.712395,6.931490894
46.703412,6.951266024
46.694428,6.881145384
46.685445,6.866947812
46.676462,6.96773173
46.667479,6.954703833
46.658496,6.986889406
46.649513,7.024521153
46.64053,7.046106774
46.631546,6.974530972
46.622563,6.916719177
46.61358,6.906398229
46.604597,7.051763965
46.595614,7.055283706
46.586631,7.083909491
46.577647,6.963462146
46.568664,6.943599958
46.559681,6.946536932
46.550698,6.951276102
46.541715,6.946609099
46.532732,6.886920981
46.523749,7.088263308
46.514765,7.139767932
46.505782,7.125516803
46.496799,7.163217659
46.487816,7.177651035
46.478833,7.132382462
46.46985,7.088784067
46.460866,7.127720262
46.451883,7.078869048
46.4429,6.971202532
46.433917,6.990666101
46.424934,6.962579281
46.415951,6.969665272
46.406968,6.963609436
46.397984,6.89091292
46.389001,6.894363213
46.380018,6.90726446
46.371035,6.822198732
46.362052,6.827699134
46.353069,6.873258759
46.344086,6.823973177
46.335102,6.886605466
46.326119,7.009168511
46.317136,7.066483748
46.308153,7.043346246
46.29917,7.084099313
46.290187,7.001803714
46.281203,7.065790879
46.27222,7.077450455
46.263237,7.113201462
46.254254,7.165159345
46.245271,7.259037456
46.236288,7.163100742
46.227305,7.176678068
46.218321,7.271814589
46.209338,7.319893617
46.200355,7.337130802
46.191372,7.279663689
46.182389,7.303277819
46.173406,7.265546933
46.164422,7.322952586
46.155439,7.274216141
46.146456,7.396840959
46.137473,7.265933108
46.12849,7.189672078
46.119507,7.050135648
46.110524,6.997172684
46.10154,6.939865159
46.092557,6.925750054
46.083574,7.004345464
46.074591,7.053226514
46.065608,7.050193477
46.056625,7.006842512
46.047641,6.980644452
46.038658,7.008994004
46.029675,7.107561711
46.020692,7.122339234
46.011709,7.132798373
46.002726,7.063990103
45.993743,7.095011338
45.984759,7.076923077
45.975776,6.942117117
45.966793,6.84131296
45.95781,6.921125144
45.948827,6.79884275
45.939844,6.854886702
45.93086,6.819647758
45.921877,6.787313857
45.912894,6.7917802
45.903911,6.763092269
45.894928,6.809801234
45.885945,6.765981735
45.876962,6.793654391
45.867978,6.771096686
45.858995,6.810103539
45.850012,6.740535654
45.841029,6.692705988
45.832046,6.753132832
45.823063,6.702012209
45.814079,6.778599886
45.805096,6.719732214
45.796113,6.766207132
45.78713,6.674526173
45.778147,6.707748074
45.769164,6.833750854
45.760181,6.887798197
45.751197,6.874786568
45.742214,6.880299252
45.733231,6.867606259
45.724248,6.913538874
45.715265,6.854049809
45.706282,6.812717672
45.697299,6.771702745
45.688315,6.88070294
45.679332,7.040572523
45.670349,7.012196499
45.661366,6.980337079
45.652383,7.027251318
45.6434,7.068938283
45.634416,7.09545403
45.625433,7.048694665
45.61645,6.996035342
45.607467,7.075684932
45.598484,7.107648074
45.589501,7.055459272
45.580518,7.025178202
45.571534,7.009279413
45.562551,7.028780265
45.553568,7.022745457
45.544585,6.915542456
45.535602,6.940504739
45.526619,6.827669346
45.517635,6.78264893
45.508652,6.775912324
45.499669,6.928186504
45.490686,6.907454714
45.481703,6.917234214
45.47272,6.976336852
45.463737,6.933828571
45.454753,6.966391374
45.44577,6.915992249
45.436787,6.926070486
45.427804,6.91840037
45.418821,6.844218786
45.409838,6.656182582
45.400854,6.689123377
45.391871,6.639635429
45.382888,6.639747191
45.373905,6.719265191
45.364922,6.706641633
45.355939,6.729016219
45.346956,6.728581544
45.337972,6.66532782
45.328989,6.668399905
45.320006,6.704074423
45.311023,6.670570324
45.30204,6.696485247
45.293057,6.783352872
45.284073,6.809691011
45.27509,6.775596073
45.266107,6.717894982
45.257124,6.777415979
45.248141,6.664047375
45.239158,6.690692069
45.230175,6.642728094
45.221191,6.575608116
45.212208,6.575428379
45.203225,6.597261197
45.194242,6.565646259
45.185259,6.460544218
45.176276,6.473073457
45.167292,6.456474615
45.158309,6.499771846
45.149326,6.450407609
45.140343,6.388022599
45.13136,6.547085202
45.122377,6.59940517
45.113394,6.653828571
45.10441,6.608794714
45.095427,6.673105498
45.086444,6.707848335
45.077461,6.691150954
45.068478,6.606572553
45.059495,6.547119816
45.050511,6.515116547
45.041528,6.650179544
45.032545,6.609673264
45.023562,6.498996103
45.014579,6.490216755
45.005596,6.47932726
44.996613,6.614404303
44.987629,6.662177986
44.978646,6.748621701
44.969663,6.707957245
44.96068,6.540511727
44.951697,6.57134378
44.942714,6.553831688
44.933731,6.568449576
44.924747,6.484103878
44.915764,6.538848584
44.906781,6.499136044
44.897798,6.545549013
44.888815,6.524248358
44.879832,6.525643974
44.870848,6.54209563
44.861865,6.609464082
44.852882,6.663150654
44.843899,6.613971831
44.834916,6.706148794
44.825933,6.677433928
44.81695,6.733560477
44.807966,6.727520436
44.798983,6.734022023
44.79,6.865139079
44.781017,6.835147392
44.772034,6.825840145
44.763051,6.805524111
44.754067,6.875127018
44.745084,6.896031111
44.736101,6.923763736
44.727118,6.925536775
44.718135,6.947643979
44.709152,7.104061496
44.700169,6.986769443
44.691185,6.868205424
44.682202,6.911576498
44.673219,6.833486661
44.664236,6.919352962
44.655253,6.951558697
44.64627,6.939017374
44.637286,6.914157148
44.628303,6.95344224
44.61932,6.938614779
44.610337,6.948875956
44.601354,6.967826883
44.592371,6.938800905
44.583388,6.981965735
44.574404,6.891608392
44.565421,6.943240803
44.556438,6.853487319
44.547455,6.763890442
44.538472,6.919409762
44.529489,6.971044232
44.520505,6.888409091
44.511522,7.027100578
44.502539,6.969490756
44.493556,6.879572824
44.484573,6.839225017
44.47559,6.842752963
44.466607,6.802778097
44.457623,6.807428571
44.44864,6.742990654
44.439657,6.684574408
44.430674,6.692395655
44.421691,6.653452832
44.412708,6.708266175
44.403724,6.688791412
44.394741,6.765922636
44.385758,6.82069371
44.376775,6.896882778
44.367792,6.903386809
44.358809,6.918680024
44.349826,7.026211849
44.340842,7.036522572
44.331859,6.957926103
44.322876,6.919129082
44.313893,6.891471011
44.30491,6.973223978
44.295927,6.904013338
44.286944,6.872742395
44.27796,6.894994041
44.268977,6.86531146
44.259994,6.949702026
44.251011,6.967741935
44.242028,6.941894937
44.233045,6.78913095
44.224061,6.882577566
44.215078,6.843153527
44.206095,6.904653667
44.197112,6.795167943
44.188129,6.771781305
44.179146,6.780305723
44.170163,6.949611011
44.161179,6.981014925
44.152196,7.029598562
44.143213,6.904359219
44.13423,6.915469349
44.125247,6.841022592
44.116264,6.863061544
44.10728,6.798943704
44.098297,6.767045455
44.089314,6.831698753
44.080331,6.731678062
44.071348,6.831472812
44.062365,6.893167552
44.053382,6.753143535
44.044398,6.705994065
44.035415,6.718036261
44.026432,6.712861889
44.017449,6.658891783
44.008466,6.637257224
43.999483,6.618331375
43.990499,6.652478065
43.981516,6.606500774
43.972533,6.589298626
43.96355,6.575241546
43.954567,6.501434034
43.945584,6.453087602
43.936601,6.393484011
43.927617,6.406283857
43.918634,6.356473697
43.909651,6.362796353
43.900668,6.350229857
43.891685,6.255163143
43.882702,6.268535372
43.873718,6.219618265
43.864735,6.2964355
43.855752,6.361104324
43.846769,6.258429702
43.837786,6.294518879
43.828803,6.302342517
43.81982,6.285347358
43.810836,6.228196083
43.801853,6.36136001
43.79287,6.327913279
43.783887,6.446901549
43.774904,6.470530088
43.765921,6.365517241
43.756937,6.416264389
43.747954,6.36002939
43.738971,6.270694056
43.729988,6.296201917
43.721005,6.339663988
43.712022,6.206035003
43.703039,6.13743503
43.694055,6.127958669
43.685072,6.292760347
43.676089,6.393482788
43.667106,6.396224087
43.658123,6.482187344
43.64914,6.517357642
43.640157,6.503149315
43.631173,6.453348242
43.62219,6.50749969
43.613207,6.5751159
43.604224,6.486133565
43.595241,6.439586156
43.586258,6.376291195
43.577274,6.378821228
43.568291,6.33028083
43.559308,6.394968246
43.550325,6.292174123
43.541342,6.361485658
43.532359,6.257665737
43.523376,6.327016521
43.514392,6.311669485
43.505409,6.372269939
43.496426,6.498810865
43.487443,6.419195751
43.47846,6.450113953
43.469477,6.535182593
43.460493,6.540447723
43.45151,6.5874749
43.442527,6.654848138
43.433544,6.759322897
43.424561,6.660140562
43.415578,6.669322205
43.406595,6.633324924
43.397611,6.585636754
43.388628,6.548537569
43.379645,6.472974676
43.370662,6.342176369
43.361679,6.400787305
43.352696,6.274741327
43.343712,6.191240876
43.334729,6.129916997
43.325746,6.15942205
43.316763,6.18473264
43.30778,6.222546871
43.298797,6.208026998
43.289814,6.293498002
43.28083,6.333413548
43.271847,6.328763829
43.262864,6.350700214
43.253881,6.355402354
43.244898,6.339955331
43.235915,6.235623288
43.226931,6.070241161
43.217948,6.089775268
43.208965,6.176525822
43.199982,6.129553224
43.190999,6.080841121
43.182016,6.191188695
43.173033,6.209058013
43.164049,6.265023474
43.155066,6.314007964
43.146083,6.405297703
43.1371,6.390705882
43.128117,6.544954567
43.119134,6.474151373
43.11015,6.447464208
43.101167,6.468476144
43.092184,6.42363286
43.083201,6.503898285
43.074218,6.518294892
43.065235,6.513582343
43.056252,6.500304247
43.047268,6.521601172
43.038285,6.581246932
43.029302,6.58275987
43.020319,6.534855769
43.011336,6.649281661
43.002353,6.617986997
42.993369,6.561071899
42.984386,6.377842637
42.975403,6.376688162
42.96642,6.380562347
42.957437,6.36145024
42.948454,6.356098759
42.939471,6.333003708
42.930487,6.352292658
42.921504,6.218118726
42.912521,6.082925605
42.903538,5.94749168
42.894555,5.946547063
42.885572,5.942396027
42.876589,5.926245683
42.867605,5.90268539
42.858622,5.847265479
42.849639,5.792476179
42.840656,5.777610819
42.831673,5.846336584
42.82269,5.96479051
42.813706,6.047076499
42.804723,6.025452277
42.79574,6.035834267
42.786757,6.037411149
42.777774,5.99925401
42.768791,5.952790786
42.759808,5.97979798
42.750824,5.816399287
42.741841,5.749457008
42.732858,5.774488351
42.723875,5.76265293
42.714892,5.778899676
42.705909,5.757890635
42.696925,5.753444242
42.687942,5.75886432
42.678959,5.72440531
42.669976,5.645416775
42.660993,5.781854305
42.65201,5.739512585
42.643027,5.614538627
42.634043,5.641973631
42.62506,5.624690679
42.616077,5.562757484
42.607094,5.550164474
42.598111,5.479783993
42.589128,5.54100859
42.580144,5.550907328
42.571161,5.565608317
42.562178,5.439703414
42.553195,5.431383577
42.544212,5.391656024
42.535229,5.482232054
42.526246,5.597317352
42.517262,5.659022503
42.508279,5.708808897
42.499296,5.664875073
42.490313,5.608379401
42.48133,5.585540758
42.472347,5.563437728
42.463363,5.503293808
42.45438,5.567945287
42.445397,5.590007457
42.436414,5.581801883
42.427431,5.634723455
42.418448,5.667011988
42.409465,5.666370502
42.400481,5.559259803
42.391498,5.6431413
42.382515,5.664565313
42.373532,5.634106694
42.364549,5.692592045
42.355566,5.749115044
42.346582,5.655287623
42.337599,5.723876241
42.328616,5.760110562
42.319633,5.78866571
42.31065,5.790112749
42.301667,5.711825156
42.292684,5.743249097
42.2837,5.748611517
42.274717,5.66186527
42.265734,5.575161522
42.256751,5.783255543
42.247768,5.937867215
42.238785,5.930314613
42.229802,6.006356245
42.220818,6.00462963
42.211835,5.947562777
42.202852,5.811083492
42.193869,5.789617486
42.184886,5.954990501
42.175903,6.040063639
42.166919,6.109573073
42.157936,6.096290909
42.148953,6.144974321
42.13997,6.136310223
42.130987,6.067050657
42.122004,6.104830421
42.113021,6.048015178
42.104037,5.979780474
42.095054,5.986789202
42.086071,6.008567757
42.077088,6.031810295
42.068105,5.982443517
42.059122,5.998554913
42.050138,5.980228027
42.041155,5.998986095
42.032172,5.993589744
42.023189,6.000292912
42.014206,5.959760023
42.005223,6.035636364
41.99624,5.842021661
41.987256,5.914856896
41.978273,6.004597701
41.96929,5.950899229
41.960307,5.952682295
41.951324,5.96900327
41.942341,5.967995508
41.933357,5.971016503
41.924374,5.945987439
41.915391,6.054782975
41.906408,5.999438675
41.897425,5.973427935
41.888442,6.032713547
41.879459,5.959695291
41.870475,6.018258427
41.861492,6.131690739
41.852509,6.225127191
41.843526,6.143907266
41.834543,6.0631034
41.82556,6.053704214
41.816576,6.025846579
41.807593,5.934154689
41.79861,5.97270195
41.789627,5.896279906
41.780644,6.044478105
41.771661,5.993068769
41.762678,6.01639124
41.753694,5.980962741
41.744711,5.952825088
41.735728,5.956206341
41.726745,5.793329762
41.717762,5.607635633
41.708779,5.599058507
41.699795,5.524747206
41.690812,5.588203753
41.681829,5.66290147
41.672846,5.602437065
41.663863,5.5748
41.65488,5.517445688
41.645897,5.616941929
41.636913,5.621405751
41.62793,5.606593107
41.618947,5.62874983
41.609964,5.611679629
41.600981,5.625667717
41.591998,5.653123273
41.583015,5.619028119
41.574031,5.55500269
41.565048,5.635381037
41.556065,5.62932208
41.547082,5.631350177
41.538099,5.569293478
41.529116,5.604764483
41.520132,5.594529039
41.511149,5.575519066
41.502166,5.499932405
41.493183,5.454692557
41.4842,5.376895991
41.475217,5.330718247
41.466234,5.338500944
41.45725,5.386057174
41.448267,5.367219353
41.439284,5.34430653
41.430301,5.331675182
41.421318,5.450626431
41.412335,5.477324721
41.403351,5.485900217
41.394368,5.440333647
41.385385,5.480250033
41.376402,5.504007358
41.367419,5.546854607
41.358436,5.651745167
41.349453,5.598938786
41.340469,5.635554983
41.331486,5.596862645
41.322503,5.536591574
41.31352,5.47995954
41.304537,5.336162776
41.295554,5.368414435
41.28657,5.261130565
41.277587,5.264373651
41.268604,5.25759731
41.259621,5.220454254
41.250638,5.1815621
41.241655,5.154440154
41.232672,5.067755207
41.223688,4.978580645
41.214705,5.006388144
41.205722,4.969522346
41.196739,5.045938663
41.187756,5.038908024
41.178773,4.963978766
41.169789,5.026656512
41.160806,5.001524003
41.151823,4.935242682
41.14284,4.844535659
41.133857,4.879744409
41.124874,4.916962925
41.115891,4.960230917
41.106907,4.869023398
41.097924,4.831215505
41.088941,4.80276593
41.079958,4.80238829
41.070975,4.775752167
41.061992,4.777636271
41.053008,4.688269685
41.044025,4.574914174
41.035042,4.666423002
41.026059,4.634158235
41.017076,4.53361806
41.008093,4.500725689
40.99911,4.532207098
40.990126,4.481813773
40.981143,4.4315955
40.97216,4.435761589
40.963177,4.435919056
40.954194,4.476338804
40.945211,4.416055805
40.936227,4.365796005
40.927244,4.424416517
40.918261,4.4064324
40.909278,4.407854631
40.900295,4.431079478
40.891312,4.573659922
40.882329,4.585042077
40.873345,4.629034165
40.864362,4.600189372
40.855379,4.565977929
40.846396,4.510105758
40.837413,4.529580838
40.82843,4.478692842
40.819447,4.441633538
40.810463,4.399344342
40.80148,4.37417338
40.792497,4.305711891
40.783514,4.350035621
40.774531,4.430502392
40.765548,4.454234892
40.756564,4.365485794
40.747581,4.346996135
40.738598,4.355944221
40.729615,4.291790072
40.720632,4.234797096
40.711649,4.163077291
40.702666,4.159523236
40.693682,4.198127925
40.684699,4.247512885
40.675716,4.296171442
40.666733,4.24354067
40.65775,4.263050766
40.648767,4.24469112
40.639783,4.273608922
40.6308,4.321289063
40.621817,4.330387825
40.612834,4.318936877
40.603851,4.395058678
40.594868,4.405773758
40.585885,4.388702669
40.576901,4.429266467
40.567918,4.403024244
40.558935,4.417222712
40.549952,4.34904363
40.540969,4.399848063
40.531986,4.372331017
40.523002,4.406868377
40.514019,4.346912955
40.505036,4.340739821
40.496053,4.232741371
40.48707,4.252723857
40.478087,4.248838086
40.469104,4.262272267
40.46012,4.27327782
40.451137,4.282172667
40.442154,4.325355273
40.433171,4.245729141
40.424188,4.321579865
40.415205,4.401053424
40.406221,4.348011008
40.397238,4.349893896
40.388255,4.360795455
40.379272,4.432796376
40.370289,4.363738598
40.361306,4.317143214
40.352323,4.387380593
40.343339,4.319648462
40.334356,4.246655832
40.325373,4.125078018
40.31639,4.140959779
40.307407,4.088828067
40.298424,4.122164491
40.28944,4.072205362
40.280457,4.160459184
40.271474,4.220393058
40.262491,4.216617591
40.253508,4.150511195
40.244525,4.18630983
40.235542,4.170681171
40.226558,4.176617242
40.217575,4.090837283
40.208592,4.105879258
40.199609,4.083202717
40.190626,3.994760969
40.181643,3.929599789
40.17266,3.987954997
40.163676,3.93217029
40.154693,3.978620147
40.14571,3.981211405
40.136727,4.002757715
40.127744,4.012257139
40.118761,4.013890692
40.109777,4.039442545
40.100794,4.001312508
40.091811,3.967805261
40.082828,3.952418611
40.073845,3.976584735
40.064862,3.950867052
40.055879,3.990158266
40.046895,3.901639344
40.037912,3.987790312
40.028929,4.051685094
40.019946,4.064339219
40.010963,4.072734499
40.00198,4.085658153
39.992996,4.109689214
39.984013,4.122848822
39.97503,4.190545939
39.966047,4.276743238
39.957064,4.226287263
39.948081,4.235557364
39.939098,4.264044168
39.930114,4.315212926
39.921131,4.201930922
39.912148,4.271832718
39.903165,4.314328685
39.894182,4.416436464
39.885199,4.5157617
39.876215,4.469407666
39.867232,4.44976009
39.858249,4.265491677
39.849266,4.237626587
39.840283,4.19121447
39.8313,4.177227864
39.822317,4.06152316
39.813333,4.158408732
39.80435,4.185222096
39.795367,4.163349446
39.786384,4.128510029
39.777401,4.035831082
39.768418,4.005943957
39.759434,4.098487011
39.750451,4.101519239
39.741468,4.10866457
39.732485,4.061051116
39.723502,4.087615473
39.714519,4.062310688
39.705536,4.153678395
39.696552,4.153834959
39.687569,4.166208195
39.678586,4.192847836
39.669603,4.229686593
39.66062,4.284441198
39.651637,4.301208327
39.642653,4.257159387
39.63367,4.343805572
39.624687,4.281445138
39.615704,4.268739915
39.606721,4.364415546
39.597738,4.37192302
39.588755,4.310221693
39.579771,4.322677473
39.570788,4.415789474
39.561805,4.475629998
39.552822,4.447801783
39.543839,4.522038567
39.534856,4.587262328
39.525873,4.537441498
39.516889,4.451370807
39.507906,4.455272057
39.498923,4.530398646
39.48994,4.551300016
39.480957,4.514901421
39.471974,4.440395861
39.46299,4.485253877
39.454007,4.451850737
39.445024,4.520506175
39.436041,4.551332526
39.427058,4.560434586
39.418075,4.599178582
39.409092,4.558164193
39.400108,4.6792112
39.391125,4.653730445
39.382142,4.569006901
39.373159,4.558435721
39.364176,4.5456834
39.355193,4.607881923
39.346209,4.578713629
39.337226,4.616666667
39.328243,4.653026295
39.31926,4.524862721
39.310277,4.480615385
39.301294,4.560319199
39.292311,4.524249061
39.283327,4.412071878
39.274344,4.408063531
39.265361,4.395199247
39.256378,4.433994688
39.247395,4.578250591
39.238412,4.548468185
39.229428,4.52804612
39.220445,4.679904686
39.211462,4.58354232
39.202479,4.612847495
39.193496,4.566289664
39.184513,4.590251572
39.17553,4.615564932
39.166546,4.637831961
39.157563,4.492388129
39.14858,4.526365055
39.139597,4.57616206
39.130614,4.571652556
39.121631,4.582630428
39.112647,4.684443042
39.103664,4.674774917
39.094681,4.701068751
39.085698,4.649657152
39.076715,4.670800628
39.067732,4.763415404
39.058749,4.61315428
39.049765,4.601680672
39.040782,4.644400184
39.031799,4.550890005
39.022816,4.480649567
39.013833,4.512024353
39.00485,4.486838078
38.995866,4.751628528
38.986883,4.794627961
38.9779,4.666107945
38.968917,4.651788756
38.959934,4.735927728
38.950951,4.783446122
38.941968,4.63416309
38.932984,4.667587159
38.924001,4.620629675
38.915018,4.698096886
38.906035,4.758734573
38.897052,4.821552925
38.888069,4.916637539
38.879085,4.920942408
38.870102,4.880973219
38.861119,4.81142957
38.852136,4.853942494
38.843153,4.923021968
38.83417,4.86981831
38.825187,4.786123157
38.816203,4.770607469
38.80722,4.84802643
38.798237,4.789103992
38.789254,4.901286062
38.780271,5.005291005
38.771288,5.133090404
38.762305,5.156787763
38.753321,5.126206897
38.744338,4.913650465
38.735355,4.932321855
38.726372,5.054935473
38.717389,4.955969517
38.708406,4.840389211
38.699422,4.840807175
38.690439,4.877998274
38.681456,4.970437246
38.672473,4.855195029
38.66349,4.784005588
38.654507,4.814808332
38.645524,4.901957358
38.63654,4.864523933
38.627557,4.85652921
38.618574,4.780068143
38.609591,4.819771352
38.600608,4.768716578
38.591625,4.792611251
38.582641,4.840946706
38.573658,4.885378763
38.564675,4.849909584
38.555692,4.827951648
38.546709,4.855409673
38.537726,4.86624731
38.528743,4.809343642
38.519759,4.784065041
38.510776,4.849819257
38.501793,4.814219423
38.49281,4.911905945
38.483827,4.844127878
38.474844,4.821974734
38.46586,4.743589744
38.456877,4.651131601
38.447894,4.623596447
38.438911,4.673034283
38.429928,4.754855196
38.420945,4.812970568
38.411962,4.774126957
38.402978,4.795778274
38.393995,4.849434738
38.385012,4.863004292
38.376029,4.818246742
38.367046,4.853330946
38.358063,4.926605505
38.349079,4.812400916
38.340096,4.802058319
38.331113,4.838648509
38.32213,4.84430012
38.313147,4.859407305
38.304164,4.865585774
38.295181,4.860680035
38.286197,4.852450559
38.277214,4.741801864
38.268231,4.689231302
38.259248,4.787415262
38.250265,4.751684811
38.241282,4.798004551
38.232298,4.82374541
38.223315,4.80021123
38.214332,4.868806207
38.205349,4.81339207
38.196366,4.827994429
38.187383,4.708203531
38.1784,4.75
38.169416,4.801172616
38.160433,4.813012295
38.15145,4.779384871
38.142467,4.899899396
38.133484,4.900786348
38.124501,4.872583628
38.115518,4.830854087
38.106534,4.788483941
38.097551,4.779960383
38.088568,4.825612622
38.079585,4.803803804
38.070602,4.922323651
38.061619,4.96650165
38.052635,4.930400525
38.043652,4.895270823
38.034669,4.813610889
38.025686,4.697282695
38.016703,4.768251948
38.00772,4.826846704
37.998737,4.801265823
37.989753,4.813942308
37.98077,4.909567497
37.971787,5.004313205
37.962804,4.955989411
37.953821,4.981751214
37.944838,5.011665258
37.935854,5.039602292
37.926871,4.989765101
37.917888,4.982940291
37.908905,5.040561095
37.899922,5.077772118
37.890939,5.076303874
37.881956,5.072817955
37.872972,5.042936521
37.863989,5.074476987
37.855006,5.079337997
37.846023,5.110066655
37.83704,4.985809683
37.828057,5.061248331
37.819073,5.064126552
37.81009,5.003518177
37.801107,5.026610169
37.792124,5.058063433
37.783141,5.035205365
37.774158,4.969682071
37.765175,5.016532984
37.756191,5.035404032
37.747208,5.055837563
37.738225,5.065081967
37.729242,5.10180624
37.720259,5.126799288
37.711276,5.073111292
37.702292,5.127946675
37.693309,5.074248578
37.684326,5.029720562
37.675343,5.044998381
37.66636,5.096904878
37.657377,5.103974047
37.648394,5.069888961
37.63941,5.125223614
37.630427,5.031825525
37.621444,5.039477925
37.612461,5.005317435
37.603478,5.067023694
37.594495,5.137829912
37.585511,5.144389439
37.576528,5.153833361
37.567545,5.130384552
37.558562,5.147505781
37.549579,5.108330589
