Longitude,Latitude,Value,bio13,bio14,bio15,bio18,bio19,bio2,bio3,bio4,bio8,bio9
27.24608392,56.324368,6.088628275,92.15613513,21.94912189,50.39093682,226.4333392,101.4123344,10.23427612,23.70744154,1243.21435,13.24081043,-11.49863081
27.56454612,56.315385,6.080067745,92.12538691,21.97856684,50.39752646,226.5406179,101.3730071,10.22219821,23.70410765,1242.462667,13.23266562,-11.47684595
27.24060719,56.306402,6.03054233,92.10469167,22.01927767,50.30459754,226.4015213,101.3533852,10.21207516,23.66745352,1242.711342,13.24842741,-11.4869837
26.69095477,56.297419,6.080404346,91.8326265,21.96723407,50.26095286,226.1125312,100.8734677,10.21813359,23.69344099,1242.029154,13.27749957,-11.5047009
27.38132867,56.288436,6.009671405,91.57597297,21.88103006,50.28739977,225.7579818,100.4251923,10.22138197,23.70451127,1241.520082,13.33433349,-11.45641847
27.17680632,56.279453,6.061016949,91.23360608,21.80543542,50.24232103,225.3322034,99.65353594,10.19937804,23.68282413,1239.902055,13.34647186,-11.42774402
27.22356136,56.270469,6.113737421,91.64702785,21.85695062,50.2660451,226.0107068,100.0301311,10.20736066,23.65445808,1242.467144,13.33271219,-11.55880042
27.42563741,56.261486,6.095135324,92.14442371,21.88981568,50.42505895,226.8134041,100.415539,10.21941447,23.66926707,1243.182794,13.3326227,-11.60520105
27.36292736,56.252503,6.077644699,91.78193404,21.87975692,50.32577237,226.4651602,100.2313411,10.19675595,23.66038968,1240.997283,13.36828722,-11.53725785
27.61802234,56.24352,6.142713687,92.09616634,22.03491051,50.27821049,226.7486562,101.1879615,10.19518628,23.70036504,1238.867645,13.32922403,-11.51751432
26.51606809,56.234537,6.154415684,92.0037908,22.01581472,50.17868132,226.6167743,100.7542498,10.18797904,23.68153856,1238.568254,13.37305673,-11.49949653
26.13017378,56.225554,6.120641354,92.03206771,22.02992192,50.20077687,226.6046969,100.9142278,10.19031512,23.709864,1237.573648,13.39897777,-11.46844887
26.23911088,56.21657,6.187146008,92.04906695,22.04703989,50.31650576,226.6636857,101.1310439,10.19298625,23.74494679,1236.139281,13.40245435,-11.42411315
27.20776798,56.207587,6.121815904,91.3251208,21.67279127,50.53583978,226.0561952,99.20640697,10.22946718,23.72157003,1241.536804,13.43072144,-11.54946708
26.51347936,56.198604,6.088560665,91.52460683,21.70453866,50.53180416,226.5736411,99.25001495,10.23200532,23.72473717,1241.493863,13.41839383,-11.59961829
26.26543388,56.189621,6.09569378,91.98397129,21.73319378,50.67847324,227.0282297,99.825,10.24841208,23.73759104,1242.544267,13.37102273,-11.60917863
25.82300394,56.180638,6.003280057,91.70151479,21.58945611,50.73412035,226.758886,98.74755487,10.25484653,23.6832817,1246.473227,13.42561526,-11.66074269
25.95510898,56.171655,5.890664273,91.18587672,21.38138839,50.83280031,226.4358468,96.98078995,10.27233892,23.64837127,1249.973097,13.48066826,-11.73639338
25.94758803,56.162672,5.798654897,90.89827659,21.29784423,50.85508383,226.3443223,96.49852879,10.28073621,23.66556012,1249.551506,13.48069217,-11.72554695
26.30049195,56.153688,5.8467419,90.56364519,21.20027909,50.86174631,226.3066982,95.72503337,10.27043593,23.63126381,1250.24858,13.51541176,-11.79454051
25.50155888,56.144705,5.874681393,91.15699721,21.33741959,50.85097637,226.8740745,96.94513897,10.26300219,23.6330674,1249.156336,13.53472104,-11.79764737
26.22094135,56.135722,5.842025927,91.58637323,21.52812783,50.74817789,227.0710883,98.27886645,10.24927796,23.65463471,1245.996301,13.49826952,-11.71848055
26.3009232,56.126739,5.855649547,91.63957704,21.51836858,50.81458185,227.105861,98.22954683,10.2518001,23.65163739,1246.822437,13.48143606,-11.75776738
26.24406787,56.117756,5.905507527,91.75600024,21.62323922,50.6857325,227.2072426,98.95381174,10.22947927,23.66425715,1243.445595,13.44470608,-11.68026621
26.35580597,56.108773,5.834631878,92.03146705,21.6401522,50.76963403,227.4896418,98.96176844,10.22656278,23.65077209,1243.682622,13.42553402,-11.69894607
26.63039428,56.099789,5.847759736,91.76541326,21.37339763,51.07927079,227.5209987,97.38871933,10.24001343,23.61545313,1246.415667,13.47372828,-11.84510133
26.16950888,56.090806,5.811402439,91.77829268,21.48195122,50.90925332,227.3727439,98.06707317,10.22365549,23.61898319,1244.361476,13.45627134,-11.77751524
25.1053513,56.081823,5.806434123,91.91788662,21.55647931,50.92144383,227.7973372,98.17880595,10.2292111,23.61094957,1245.700639,13.42081149,-11.82463401
25.37010884,56.07284,5.834217187,92.03730264,21.49746896,51.04562373,227.9513077,98.07954682,10.23571873,23.62100635,1246.061724,13.39510163,-11.88136073
24.90684552,56.063857,5.857435034,91.61561598,21.42095765,50.9499477,227.1817854,97.42895813,10.23970665,23.63256254,1245.431825,13.43952919,-11.8649623
25.32687574,56.054874,5.833293528,91.70181514,21.43933604,51.02659097,227.1814545,97.49432768,10.23538532,23.64400096,1244.915993,13.44646126,-11.80606241
25.62988809,56.045891,5.833173767,92.0877214,21.54792963,51.08592075,227.4834849,98.27082336,10.24399134,23.65487742,1245.075478,13.46850865,-11.78814424
26.25640901,56.036907,5.953326534,92.62847201,21.70610115,51.11333925,228.1742756,99.19827224,10.24492521,23.66331796,1244.80045,13.44366389,-11.8013798
25.40771967,56.027924,5.946409303,92.39893298,21.62180794,51.08091021,227.8557727,98.79870519,10.25422262,23.67785232,1244.484477,13.4643498,-11.76094692
25.31296799,56.018941,5.947185629,91.51257485,21.30005988,51.10028397,227.05,96.68958084,10.2668009,23.64545249,1248.101123,13.5568443,-11.86554491
25.42220956,56.009958,5.926992873,91.2880757,21.20338983,51.22253757,227.0575552,96.04156435,10.28940329,23.683343,1248.544311,13.58009323,-11.88048851
24.85901852,56.000975,5.890191834,91.52624932,21.36394251,51.09985768,227.270792,96.76444765,10.27748863,23.7083541,1245.639942,13.52908373,-11.86862509
24.72290087,55.991992,5.847586537,92.28722003,21.57449994,51.07491617,227.9134028,98.26434304,10.27403881,23.73611141,1244.82487,13.52276421,-11.83435141
25.072342,55.983009,5.7919431,91.78542825,21.48526687,51.01053787,227.2715917,97.41551611,10.28021388,23.77441058,1243.738453,13.53113482,-11.80002192
24.54611394,55.974025,5.803440395,91.70961145,21.51678095,50.93089227,227.0304944,97.67424516,10.28088336,23.79128648,1242.520408,13.5489715,-11.71850014
24.34592089,55.965042,5.806684023,91.98910214,21.56481201,51.04467912,227.7304595,97.82236484,10.30352768,23.81784662,1243.843274,13.49186494,-11.81649108
24.16472246,55.956059,5.796901477,92.16370128,21.61843379,51.03793717,227.6936577,98.29478335,10.29590041,23.85406819,1241.588762,13.53403634,-11.7380255
24.42508139,55.947076,5.78590835,91.84694802,21.57652599,50.98396673,227.6113023,97.79333454,10.30467961,23.8671459,1241.647296,13.54417577,-11.77088189
23.97750046,55.938093,5.673056123,91.56399471,21.52884269,50.9521214,227.5070304,97.48233385,10.30731333,23.86115475,1242.293004,13.52222489,-11.77681769
23.68717075,55.92911,5.717571075,91.80455122,21.63149635,50.87374559,227.7638679,97.96668075,10.29658055,23.85999435,1240.901892,13.54694472,-11.71780347
22.54584928,55.920126,5.871411339,91.4075392,21.52557298,50.83660329,227.0243667,97.43214717,10.2830383,23.84938339,1239.875587,13.56206674,-11.69844491
22.5970588,55.911143,5.920338471,91.72523421,21.62194016,50.86549105,227.5446358,98.14922937,10.27916289,23.86820595,1238.881042,13.53376348,-11.7492747
22.80598638,55.90216,5.890868191,91.83414397,21.62420963,50.8912142,227.3994407,98.53866732,10.29404031,23.91523319,1237.296414,13.55228803,-11.71757356
22.87043163,55.893177,5.936479795,91.88891606,21.62542031,50.96315638,227.5384851,98.61368222,10.30202308,23.92583183,1238.067778,13.54437753,-11.73972305
23.11631935,55.884194,5.925836878,92.01713828,21.6471241,50.9491977,228.0029591,98.62036866,10.30187822,23.91003592,1238.300615,13.55541273,-11.78127633
23.28672408,55.875211,5.879935735,91.62448248,21.49589075,51.03109529,227.7331768,97.57510968,10.31883766,23.92471776,1240.060238,13.55718552,-11.83646624
23.15255489,55.866228,5.698562251,91.43609667,21.25677577,51.28019417,227.9040073,95.91771184,10.33990364,23.89407347,1243.738173,13.59530437,-11.97917405
22.98208648,55.857244,5.799237299,91.49575594,21.29979087,51.32704804,227.7696519,96.17228441,10.33349069,23.93540383,1240.720115,13.57163038,-11.88264752
22.86959998,55.848261,5.764723833,91.07641135,21.27232225,51.19149714,227.3368325,95.93280439,10.31398433,23.91160736,1239.129627,13.55882413,-11.85329773
22.48370609,55.839278,5.748277529,91.74984891,21.46512752,51.19718616,228.0870301,97.18348846,10.30962417,23.92161299,1238.139245,13.52951066,-11.83683368
22.58532973,55.830295,5.756766576,92.41192855,21.60484408,51.29540458,228.9296397,97.92316076,10.32205065,23.91292922,1240.18461,13.50899385,-11.89103038
22.18153916,55.821312,5.809836066,92.52604736,21.64371585,51.28672554,229.0714026,98.11560413,10.33094717,23.93867784,1239.848783,13.51054341,-11.8878132
22.05660124,55.812329,5.861684733,92.57209471,21.6115182,51.31337392,229.1104584,98.09780173,10.33231192,23.9430185,1239.126204,13.54649569,-11.88100386
21.87598629,55.803345,5.831327509,93.10275521,21.69711039,51.41649175,229.9218034,98.562038,10.34113008,23.93869282,1239.753248,13.56469342,-11.90800803
21.46096253,55.794362,5.831590534,93.11533052,21.73913043,51.3816601,229.7611447,98.96930227,10.32778287,23.94210247,1237.932897,13.53853523,-11.84352005
21.70954374,55.785379,5.907762836,93.24046455,21.65110024,51.57376337,230.2227384,98.57176039,10.35549664,23.95162929,1240.858773,13.55208945,-11.9037714
20.96145139,55.776396,5.864010738,93.39363065,21.78250259,51.50579746,230.4371301,99.17235068,10.35425132,23.98530423,1239.128755,13.551391,-11.85661949
21.38477962,55.767413,5.858579738,93.41474794,21.64657053,51.7640508,231.228793,98.04017208,10.37445872,23.95360096,1242.232522,13.52373364,-12.05271449
20.36534909,55.75843,5.828826116,93.67770885,21.7408902,51.73577684,231.3286755,98.74817804,10.36754854,23.95133483,1241.296171,13.51949045,-12.02244975
20.25232171,55.749447,5.848637922,93.72740393,21.78543508,51.72365625,230.7744302,99.21294125,10.3497765,23.97820964,1237.84231,13.5325706,-11.84262834
20.51183681,55.740463,5.862153883,93.77067692,21.75079584,51.79182248,231.0297916,98.87002222,10.3605712,23.98382064,1239.149835,13.53533145,-11.88531843
21.57554789,55.73148,5.910857828,93.52777445,21.61193761,51.88781785,231.0416917,97.67804439,10.38216407,23.96720112,1242.244359,13.56464607,-11.97931914
21.74595916,55.722497,5.930438954,93.45556488,21.68619573,51.77580401,230.9077117,98.07645718,10.3744738,24.01157373,1239.411007,13.57947149,-11.89694471
21.37738561,55.713514,5.958213256,93.65009606,21.75048031,51.80045331,231.0851345,98.74621758,10.37098194,24.03396343,1237.741,13.5407781,-11.90066743
21.39624699,55.704531,5.93867529,93.95831836,21.76823572,51.9464393,231.2588334,99.22781171,10.36970046,24.03008371,1237.868012,13.54142611,-11.84371682
21.05661116,55.695548,6.023544958,93.62496246,21.76262839,51.84536217,230.6682684,98.89542915,10.35412287,24.06091069,1234.642235,13.56205277,-11.72527079
21.08782751,55.686564,6.03375627,93.20702272,21.7073473,51.80654494,230.3153733,98.03871348,10.34909118,24.04357232,1234.70765,13.583054,-11.66966066
21.1107565,55.677581,6.033114928,93.6555103,21.7563308,51.96533255,231.0485804,98.6563367,10.37201661,24.0492508,1237.03826,13.56941444,-11.72976998
20.67384388,55.668598,6.000945626,93.54763593,21.73156028,51.92083873,231.1571513,98.17960993,10.37220745,24.0467666,1236.953066,13.56998817,-11.73357664
20.66506682,55.659615,6.026044139,93.58798054,21.70307309,51.97446753,231.3786189,97.97953251,10.38460885,24.0765012,1236.486343,13.59533894,-11.74273058
21.03924076,55.650632,6.055489965,93.72839433,21.78105077,51.90539817,231.629575,98.27674144,10.36882822,24.09165853,1235.121532,13.56131248,-11.75224419
20.79458373,55.641649,6.006861768,93.59157821,21.66101695,52.01099005,231.4300628,97.64958067,10.38281919,24.07104561,1237.508088,13.5924325,-11.74157527
20.17364108,55.632666,6.011567142,93.73612824,21.71769127,52.05898724,231.4638013,98.08895543,10.39689292,24.11190816,1237.04236,13.57436342,-11.70765368
20.44266834,55.623682,6.009864365,93.69972403,21.65404263,52.11039805,231.4881099,97.6981974,10.40385816,24.08836546,1239.069147,13.59150177,-11.74031667
20.06535277,55.614699,5.971913434,93.26371807,21.58751183,52.09632913,231.0910596,97.05954352,10.40405629,24.10342606,1238.483977,13.59175044,-11.74446743
20.02076617,55.605716,5.879390208,93.1651715,21.51914395,52.12755559,230.9896218,96.80463207,10.40965113,24.1100215,1239.285101,13.58772501,-11.79454705
20.09696352,55.596733,5.860990748,93.06347347,21.49162665,52.11955537,230.5760042,96.78106336,10.40674893,24.10075079,1238.947449,13.6096274,-11.75346351
20.61752391,55.58775,5.947377736,92.69234853,21.41891334,52.04841116,230.4481741,95.93404519,10.41585206,24.10929109,1239.038048,13.63571766,-11.75807917
19.83373991,55.578767,5.973252855,92.43771821,21.40546778,51.98879866,230.3024439,95.77714658,10.42118123,24.11144609,1239.029269,13.64034263,-11.73423575
20.80552342,55.569783,6.004440497,92.54748372,21.35399645,52.10365745,230.5714032,95.70065127,10.43681024,24.13056596,1240.047018,13.60990232,-11.77383954
20.32452531,55.5608,5.98763615,92.80471004,21.46211363,52.02413364,230.7745069,96.07176921,10.42891032,24.13205906,1238.855167,13.62961731,-11.72756648
20.66247819,55.551817,6.017892878,93.27539729,21.56274279,52.12088666,231.3851089,96.93655091,10.42967531,24.14823122,1238.215351,13.62241514,-11.69334609
20.93002226,55.542834,6.078856667,92.94390302,21.48134062,52.04812247,231.3130497,96.28494176,10.43668489,24.11667859,1239.814755,13.64305127,-11.77126317
20.8490809,55.533851,6.069559555,93.2025219,21.67102771,51.88784302,231.5475965,97.1870116,10.41999122,24.15361788,1236.651016,13.63839095,-11.69414713
20.76457296,55.524868,5.972750429,93.54599846,21.74373556,52.08068128,231.9759493,97.69498252,10.44410975,24.15344528,1239.567555,13.57009952,-11.74914104
21.21720328,55.515885,5.938726069,93.80601513,21.77274876,52.10911618,232.3126329,98.12952021,10.44877246,24.15401271,1240.228981,13.5589902,-11.80239108
21.85863794,55.506901,5.997517144,93.760227,21.68727832,52.15874924,232.1882242,97.8506148,10.4417179,24.10288532,1242.149716,13.58308407,-11.8274395
21.58965354,55.497918,5.997977154,93.97507139,21.69746549,52.29481124,232.5252261,98.11280343,10.45889359,24.11916804,1243.239062,13.56189612,-11.8814384
22.02862232,55.488935,5.981181359,93.81127931,21.78135945,52.111772,232.5260908,97.86013654,10.44144109,24.12430919,1240.78375,13.56054615,-11.86401207
22.39524447,55.479952,6.047678721,93.8292159,21.69340017,52.26788149,232.7149421,97.41574174,10.46206738,24.13227948,1242.339246,13.55329594,-11.89601783
21.63613455,55.470969,6.042503864,94.30466056,21.87760076,52.21200914,232.8284389,98.54547616,10.45384319,24.15166668,1240.722029,13.5458576,-11.8595163
20.41230714,55.461986,6.035790853,94.35088137,21.90328728,52.12156168,232.8898285,98.69789185,10.45253246,24.10943902,1242.466108,13.51558281,-11.91876786
20.88911758,55.453002,6.069148303,93.79696248,21.67272186,52.25695964,232.3503276,97.23299583,10.47796754,24.10767638,1244.570568,13.5456085,-11.9666349
21.25505233,55.444019,5.95997856,93.4257638,21.53683521,52.30732651,232.0465726,96.38544458,10.49421913,24.11489776,1245.559334,13.55962519,-11.99074802
20.79183681,55.435036,5.912236889,93.16137472,21.42359377,52.35366331,231.7037103,95.91598288,10.50649701,24.11054829,1247.086232,13.57291394,-12.00715107
21.34606231,55.426053,5.892632445,92.82242606,21.19991768,52.56931568,231.5708238,94.64397013,10.51630309,24.08718606,1249.216353,13.55769096,-12.10457949
21.45369751,55.41707,5.905917789,93.1572171,21.21107961,52.74220934,231.8522325,94.95204347,10.52295653,24.08191498,1250.455342,13.56489586,-12.17100755
21.46071291,55.408087,5.955333963,93.44548029,21.46247345,52.56927884,232.1136417,96.24805287,10.49124135,24.14426752,1244.737069,13.53481925,-12.01605696
21.49627843,55.399104,5.962514042,93.46106545,21.47661562,52.55121937,232.1879619,96.25778987,10.49289649,24.15029259,1244.50515,13.5406226,-11.99908847
21.40541114,55.39012,5.984638109,93.30008863,21.51799114,52.48448674,231.8717873,96.40945347,10.49325357,24.16909605,1243.571328,13.55086461,-11.97306745
21.29866013,55.381137,5.920432278,93.70257111,21.48856956,52.75077545,232.3934446,96.42117451,10.52815302,24.18228935,1246.460045,13.54782278,-12.0620737
20.90357106,55.372154,5.916641928,93.90838924,21.63919729,52.72241329,232.7954046,97.03407944,10.52967603,24.23894881,1244.266412,13.53561619,-12.02390507
21.47554648,55.363171,5.849202599,93.96993503,21.57377437,52.75136891,232.973479,96.80472534,10.53015653,24.22954368,1244.528568,13.57569404,-12.00966233
21.33841352,55.354188,5.856972515,93.94747511,21.59452692,52.71160789,232.8018244,96.96357241,10.53302679,24.24660973,1244.063438,13.54288837,-12.00182436
21.0808511,55.345205,5.952747969,94.48793502,21.69555938,52.92128705,233.7446493,97.42289678,10.55254194,24.2750834,1244.080153,13.49427284,-12.02817928
20.76843902,55.336222,5.868343717,94.65563653,21.83443047,52.81617638,233.9056659,98.19771953,10.54005329,24.30525885,1241.530284,13.50786313,-11.93333431
20.91517649,55.327238,5.918473753,94.66121578,21.79713236,52.88429571,233.9179998,98.10658846,10.54424695,24.29861598,1242.351256,13.50562962,-11.90851305
21.28212684,55.318255,5.906399575,95.02647285,21.83194469,52.91512711,234.5201796,98.30166046,10.54716067,24.27886267,1243.649422,13.50355827,-11.94785007
21.38736195,55.309272,5.888771124,94.76394041,21.88865336,52.74369995,234.0896779,98.45427781,10.53904836,24.31879048,1240.773879,13.50814637,-11.90773126
20.70876898,55.300289,5.893060697,94.36676656,21.7080322,52.86480573,233.7193725,97.22986074,10.55150519,24.30627351,1242.37973,13.55787845,-11.92343655
21.43371773,55.291306,5.886820157,94.64654058,21.77211324,52.92044336,233.7612475,97.8882885,10.56357336,24.34045556,1241.80804,13.55348878,-11.88086946
21.81396379,55.282323,5.873714252,94.12105357,21.60544622,52.98217436,233.1500089,96.89042155,10.58825534,24.32381402,1245.373909,13.61046336,-11.96114117
22.05262123,55.273339,5.822829049,94.22130079,21.5758204,53.12042258,233.2839119,96.8995972,10.59676085,24.37366127,1243.914915,13.61298325,-11.9265016
21.95522996,55.264356,5.81827799,94.11901264,21.63549809,52.97970427,233.1263003,97.28304437,10.57651533,24.37810903,1241.447037,13.59777157,-11.80698403
22.02339774,55.255373,5.810983847,94.13057269,21.62267254,52.9900069,233.1610573,97.27189427,10.58119971,24.37716116,1242.341172,13.59292217,-11.80634458
21.87932572,55.24639,5.881769912,94.23669617,21.62572271,53.05133539,233.2643068,97.42896755,10.58338102,24.37031085,1242.922909,13.59300197,-11.82685938
21.98333931,55.237407,5.900618557,93.97325479,21.5443299,53.12221359,233.370486,96.59740795,10.59460972,24.36147285,1244.549492,13.62267158,-11.93409622
21.9332012,55.228424,5.8643021,93.84447974,21.52596906,53.10728131,233.2358685,96.38385977,10.5927867,24.35863724,1244.486991,13.64954806,-11.90984746
21.57512089,55.219441,5.783522094,93.61997535,21.43148876,53.11427484,233.2749252,95.696438,10.58801127,24.39239235,1242.179218,13.6074399,-11.90326076
21.55390128,55.210457,5.760841538,93.47321847,21.36034927,53.1841305,232.8713666,95.49724566,10.60679696,24.39193053,1244.238516,13.61943077,-11.94668112
21.36831115,55.201474,5.840301496,93.91638205,21.67294783,53.05216278,233.5002944,97.13437758,10.58790092,24.45808763,1239.70882,13.53809327,-11.83329702
21.40463739,55.192491,5.889476467,93.61636994,21.58370057,53.08370505,233.3211117,96.24237617,10.59196143,24.43813093,1241.010103,13.55303191,-11.86165952
21.44239795,55.183508,5.867776804,93.93175577,21.69295939,53.02384319,233.4933684,97.06824423,10.58063492,24.442864,1239.389277,13.53375694,-11.7977846
21.84469701,55.174525,5.856587799,93.7914637,21.54534911,53.18078312,233.052308,96.70366504,10.59227461,24.45423837,1240.822571,13.5320672,-11.86570981
21.03152714,55.165542,5.869748141,93.71828713,21.61633335,53.04966019,232.9062878,97.05596219,10.5815078,24.45822524,1239.663006,13.53034695,-11.80703994
20.68407465,55.156558,5.896087384,93.41813558,21.46101832,53.17057985,232.7076807,96.04710166,10.5933239,24.45608312,1240.564975,13.57356239,-11.84418791
20.21596609,55.147575,5.875194648,93.60903166,21.50123998,53.2517379,232.9603207,96.46029183,10.60090836,24.47271333,1241.116764,13.51539881,-11.87147279
21.1547384,55.138592,5.810737086,93.23058619,21.46488683,53.14585314,232.5710389,95.96326175,10.59052042,24.49068619,1238.98383,13.54362933,-11.84682241
21.06478893,55.129609,5.835659094,93.3710068,21.62501442,53.01012889,232.6980164,96.66883866,10.57679093,24.46853114,1238.27958,13.53174663,-11.80027006
21.20051644,55.120626,5.825461297,93.27747476,21.6147151,53.03816824,232.4425554,96.60438668,10.57815704,24.49254602,1237.126969,13.53267862,-11.75703744
21.47960018,55.111643,5.919786096,92.94652406,21.49853372,53.01933507,232.3272382,95.76303835,10.58849214,24.51060529,1236.853688,13.54140168,-11.80466046
21.55295096,55.10266,5.915348464,93.40892939,21.61428244,53.07462206,232.8649702,96.6607061,10.58526527,24.55401717,1234.775353,13.5119049,-11.77509362
22.22606805,55.093676,5.828014184,93.26778769,21.56983528,53.06963296,232.7192862,96.48289865,10.58533612,24.56087866,1235.158469,13.52928581,-11.77430985
21.83639525,55.084693,5.833121901,93.00219121,21.50939915,53.05152936,232.6530389,95.81611118,10.59046679,24.57386899,1234.316584,13.54249509,-11.77632723
20.79833648,55.07571,5.872812805,93.3435259,21.69617348,53.01866445,233.1055017,96.69009236,10.58494063,24.58483881,1233.103737,13.46569234,-11.77469356
20.43865875,55.066727,5.940384394,93.66210151,21.76596847,53.04772323,233.5875245,97.11808033,10.58220356,24.60933966,1231.33426,13.44460237,-11.70393218
20.08951227,55.057744,5.967950569,93.58070105,21.7277242,53.0615457,233.4272103,96.96812381,10.58260525,24.62641106,1230.43687,13.45302594,-11.6573425
19.98238184,55.048761,5.957316368,93.66957779,21.7410642,53.083308,233.8403702,96.82770388,10.58072103,24.61863673,1230.426356,13.429011,-11.70137941
20.18429839,55.039777,5.930490553,94.0156584,21.87895071,53.08764188,234.1553129,97.68960536,10.5810775,24.64459628,1229.792001,13.41594153,-11.69820401
19.45011735,55.030794,5.912699767,93.89177046,21.90314508,52.9405852,234.2019564,97.43627367,10.57447534,24.61722817,1229.704376,13.44476294,-11.71381638
19.50441376,55.021811,6.035015916,94.03711915,21.9748181,52.9928832,234.6209641,97.76199409,10.57439034,24.64396317,1228.81453,13.39249091,-11.70883546
20.03942425,55.012828,6.039101073,93.3512854,21.7459849,53.00093376,233.8586346,96.22898814,10.57713712,24.63909227,1228.879966,13.41230539,-11.70777009
20.58115957,55.003845,6.079437131,92.99880844,21.65115751,53.03547426,233.6323763,95.36989333,10.58968547,24.66529407,1228.862546,13.43358584,-11.71283573
21.01250059,54.994862,6.025315032,92.78988524,21.50135014,53.07934698,233.6888501,94.23019802,10.59930618,24.63229424,1231.347604,13.48749625,-11.77221816
21.51357236,54.985879,6.010325157,92.78996007,21.48750713,53.13688881,233.5854535,94.18476897,10.60945141,24.65892198,1231.411382,13.4640502,-11.77365184
20.9408416,54.976895,6.034962642,92.93041693,21.58791992,53.03748019,233.4922147,94.71784635,10.60155136,24.66148309,1230.233041,13.45772068,-11.69457975
20.72715296,54.967912,6.044662745,93.11119995,21.63253184,53.02923194,233.413673,95.12439317,10.59250433,24.67093447,1228.300696,13.4566899,-11.66235174
21.17503169,54.958929,6.011564316,93.10829441,21.69904295,52.93101626,233.3527401,95.681668,10.58207436,24.69292006,1226.836859,13.48692891,-11.61394649
21.61474631,54.949946,5.970049533,93.12849902,21.67474945,53.02543868,233.6574127,95.41682986,10.58736801,24.68104342,1226.389107,13.49597972,-11.62353319
20.42534103,54.940963,5.961040456,93.4175059,21.8361052,52.93041674,234.1838637,96.11486448,10.58131583,24.66418732,1226.334741,13.44641576,-11.62380542
20.58391907,54.93198,5.958330932,93.61022419,22.00334275,52.84311116,234.3489712,97.08518241,10.567231,24.73101105,1222.110484,13.40784777,-11.53650509
20.41424457,54.922996,5.965513271,93.58351085,21.96735563,52.79729854,234.289654,96.92929933,10.56723137,24.72351245,1223.110168,13.4523634,-11.5570336
20.63314596,54.914013,5.892617064,93.46274059,21.98942833,52.70056172,234.1356507,96.93863832,10.55801063,24.73128121,1222.151985,13.48012161,-11.49816049
19.88698993,54.90503,5.900218793,93.90165822,22.12753339,52.757289,234.8753455,97.54905573,10.5591255,24.74956105,1221.588891,13.39492554,-11.51870298
19.65560406,54.896047,5.901316171,93.74204209,21.98533078,52.95197234,234.9104192,96.72789471,10.57690516,24.74663902,1223.28404,13.41975803,-11.57512804
19.30815492,54.887064,5.972353962,93.40445344,21.70190862,53.1424234,234.8314633,95.08108733,10.60359601,24.67822227,1229.123879,13.46330827,-11.73243011
18.93947383,54.878081,5.906493506,93.37950938,21.74816739,53.07167054,234.7491486,95.20386724,10.59634873,24.66016297,1228.908946,13.47588456,-11.72668879
19.50920466,54.869098,5.849947778,93.29145874,21.66177324,53.18172772,234.4140072,95.08204712,10.6133167,24.67107688,1230.036705,13.51572957,-11.71728463
18.79348114,54.860114,5.783558611,93.50402004,21.84671405,53.06632581,234.8828944,95.72815195,10.60558097,24.68317576,1228.856224,13.50433272,-11.69047425
18.29307854,54.851131,5.744388082,93.53856918,21.87318524,53.02729141,234.8921929,95.8790158,10.60374905,24.68680234,1228.322434,13.49317339,-11.65605309
18.04073144,54.842148,5.789012274,93.33991818,21.66884863,53.23050769,234.9437756,94.7100526,10.63196718,24.66874605,1231.525399,13.49232029,-11.73487824
19.02661523,54.833165,5.717269364,93.35421888,21.82378565,53.06075045,234.6723953,95.56223893,10.61422654,24.77516832,1224.067188,13.51068445,-11.56568504
18.11127698,54.824182,5.801630594,93.53193736,22.00774239,52.91631099,235.189102,96.08469705,10.59724471,24.74796266,1223.519618,13.46458444,-11.58443896
17.54928137,54.815199,5.781587818,93.33900965,21.95757294,52.88050028,235.2142857,95.6149599,10.60820693,24.71133714,1226.233514,13.42158453,-11.6743539
17.83280605,54.806215,5.719951083,93.27445842,21.86256697,52.99147053,235.2624039,95.0583508,10.61040307,24.72073426,1225.823691,13.41360645,-11.69117167
17.51836255,54.797232,5.759868614,93.28658572,21.94257728,52.91736315,235.3813713,95.40993607,10.61337615,24.75320758,1224.60191,13.44038946,-11.66402721
17.02160643,54.788249,5.760699708,93.46688047,22.0974344,52.80603932,235.7015743,96.20209913,10.5998241,24.80060868,1220.653109,13.40928571,-11.56450534
17.65929586,54.779266,5.784930632,93.27764556,21.88140709,52.89361792,235.447205,95.11876705,10.60843831,24.76529296,1222.784219,13.41094793,-11.6493247
17.66780054,54.770283,5.74357334,93.31371409,21.86896592,52.9627407,235.6295219,95.00953821,10.61605211,24.77523288,1223.388989,13.36495192,-11.68908243
18.27089233,54.7613,5.676671293,92.96588018,21.73687254,52.95758834,235.2427134,94.28550775,10.61791918,24.74927007,1224.911931,13.40495219,-11.7059488
17.27030093,54.752317,5.769429747,93.15414462,21.76213992,53.12386828,235.9997061,94.14226925,10.64004997,24.79251118,1224.268264,13.38727121,-11.73827846
16.85872515,54.743333,5.712395056,93.22213153,21.8672458,53.03274151,236.0967817,94.60535215,10.62910351,24.79812262,1222.874803,13.35353603,-11.74007599
17.43195911,54.73435,5.67884919,93.22232618,22.06999591,52.78974691,235.9880124,95.60990585,10.61077666,24.81053909,1220.283813,13.35947995,-11.6234996
17.53008656,54.725367,5.689327785,93.13180566,21.91765809,52.94233876,235.9020688,94.84129403,10.62435192,24.79456549,1222.246973,13.37799723,-11.68576062
